arguments,births,cdcl_counters_applicable,configuration,conflicts,correct,decisions,expected_status,family,layer,log,max_depth,max_relation_arity,memory_mb,nclauses,nvars,preprocessing_seconds,proof_checker,proof_size_bytes,propagations,relation_table_size,returncode,run_id,seconds,seed,size,solver,status,timeout,verified
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.bve_off.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.008434540999587625,9,4,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.bve_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.009116665984038264,9,4,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.factor_off.log,,,2.234375,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.010086791997309774,9,4,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.factor_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.008754000009503216,9,4,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.elimdef_off.log,,,2.21875,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.00865312502719462,9,4,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cadical.elimdef_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.009353499975986779,9,4,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.kissat.default.log,,,1.6875,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.008480749966111034,9,4,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.default.log,,,2.578125,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.009630249987822026,9,4,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.xor_recovery_off.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.010464292019605637,9,4,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.xor_recovery_on.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.010854166990611702,9,4,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.gaussian_off.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.011420124967116863,9,4,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.gaussian_on.log,,,2.578125,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.009274874988477677,9,4,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.xor_and_gaussian_off.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.009997292014304549,9,4,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,3.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.cryptominisat5.xor_and_gaussian_on.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_resolution_tseitin_reference.n4.s9.s,0.010391166957560927,9,4,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n4.s9.s.z3.default.log,,,2.9375,16,6,,not_applicable,0,3.0,,0,layer_d_resolution_tseitin_reference.n4.s9.s,0.009135833010077477,9,4,z3,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.default.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009335541049949825,9,4,cadical,SAT,False,False
--congruence=false,,True,congruence_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.congruence_off.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009972125000786036,9,4,cadical,SAT,False,False
--congruence=true,,True,congruence_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.congruence_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009919542004354298,9,4,cadical,SAT,False,False
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.bve_off.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009441375033929944,9,4,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.bve_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.0092915830318816,9,4,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.factor_off.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.008758666983339936,9,4,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.factor_on.log,,,2.21875,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009270084032323211,9,4,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.elimdef_off.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.008935291029047221,9,4,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cadical.elimdef_on.log,,,2.203125,16,6,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.008782290969975293,9,4,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.kissat.default.log,,,1.6875,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.008971584029495716,9,4,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.default.log,,,2.5625,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.010066333983559161,9,4,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.xor_recovery_off.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009386374964378774,9,4,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.xor_recovery_on.log,,,2.625,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.01143741700798273,9,4,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.gaussian_off.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.01074458402581513,9,4,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.gaussian_on.log,,,2.578125,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.009682540956418961,9,4,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.xor_and_gaussian_off.log,,,2.59375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.01047124998876825,9,4,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,3.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.cryptominisat5.xor_and_gaussian_on.log,,,2.609375,16,6,,not_applicable,0,6.0,,10,layer_d_random_reordered_parity.n4.s9.s,0.010042208014056087,9,4,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n4.s9.s.z3.default.log,,,2.921875,16,6,,not_applicable,0,3.0,,0,layer_d_random_reordered_parity.n4.s9.s,0.009336750023066998,9,4,z3,SAT,False,False
,,True,default,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.default.log,,,2.265625,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.009245500026736408,9,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.congruence_off.log,,,2.25,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.009399166970979422,9,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.congruence_on.log,,,2.265625,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.009241417050361633,9,4,cadical,UNSAT,False,True
--elim=false,,True,bve_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.bve_off.log,,,2.265625,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.009821541025303304,9,4,cadical,UNSAT,False,True
--elim=true,,True,bve_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.bve_on.log,,,2.25,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.008766749990172684,9,4,cadical,UNSAT,False,True
--factor=false,,True,factor_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.factor_off.log,,,2.28125,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.010153791983611882,9,4,cadical,UNSAT,False,True
--factor=true,,True,factor_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.factor_on.log,,,2.25,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.010775125003419816,9,4,cadical,UNSAT,False,True
--elimdef=false,,True,elimdef_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.elimdef_off.log,,,2.28125,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.010953416000120342,9,4,cadical,UNSAT,False,True
--elimdef=true,,True,elimdef_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cadical.elimdef_on.log,,,2.28125,92,38,,verified,402,156.0,,20,layer_a_v01_regression.n4.s9.u,0.009987875004298985,9,4,cadical,UNSAT,False,True
,,True,default,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.kissat.default.log,,,1.90625,92,38,,verified,2002,375.0,,20,layer_a_v01_regression.n4.s9.u,0.009480709035415202,9,4,kissat,UNSAT,False,True
--verb=1 --printsol=0,,True,default,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.default.log,,,2.625,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.011074125010054559,9,4,cryptominisat5,UNSAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.xor_recovery_off.log,,,2.625,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.00966895796591416,9,4,cryptominisat5,UNSAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.xor_recovery_on.log,,,2.640625,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.012462083017453551,9,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.gaussian_off.log,,,2.65625,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.010884250048547983,9,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.gaussian_on.log,,,2.65625,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.010379916988313198,9,4,cryptominisat5,UNSAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.xor_and_gaussian_off.log,,,2.671875,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.011592458002269268,9,4,cryptominisat5,UNSAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,9.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.cryptominisat5.xor_and_gaussian_on.log,,,2.609375,92,38,,unavailable_for_solver,0,142.0,,20,layer_a_v01_regression.n4.s9.u,0.010061167005915195,9,4,cryptominisat5,UNSAT,False,False
-st,,True,default,8.0,True,8.0,UNSAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s9.u.z3.default.log,,,3.046875,92,38,,unavailable_for_solver,0,135.0,,0,layer_a_v01_regression.n4.s9.u,0.010044249997008592,9,4,z3,UNSAT,False,False
,,True,default,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.default.log,,,2.328125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.0107258339994587,9,4,cadical,UNSAT,False,True
--congruence=false,,True,congruence_off,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.congruence_off.log,,,2.328125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010032082966063172,9,4,cadical,UNSAT,False,True
--congruence=true,,True,congruence_on,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.congruence_on.log,,,2.34375,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010041542001999915,9,4,cadical,UNSAT,False,True
--elim=false,,True,bve_off,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.bve_off.log,,,2.296875,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010247791011352092,9,4,cadical,UNSAT,False,True
--elim=true,,True,bve_on,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.bve_on.log,,,2.328125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.00998879101825878,9,4,cadical,UNSAT,False,True
--factor=false,,True,factor_off,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.factor_off.log,,,2.28125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010648958967067301,9,4,cadical,UNSAT,False,True
--factor=true,,True,factor_on,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.factor_on.log,,,2.328125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010244833014439791,9,4,cadical,UNSAT,False,True
--elimdef=false,,True,elimdef_off,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.elimdef_off.log,,,2.28125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.00968262500828132,9,4,cadical,UNSAT,False,True
--elimdef=true,,True,elimdef_on,25.0,True,23.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cadical.elimdef_on.log,,,2.28125,136,40,,verified,1031,264.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.009578249999321997,9,4,cadical,UNSAT,False,True
,,True,default,17.0,True,14.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.kissat.default.log,,,1.9375,136,40,,verified,4438,384.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.009428750025108457,9,4,kissat,UNSAT,False,True
--verb=1 --printsol=0,,True,default,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.default.log,,,2.6875,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.011160750000271946,9,4,cryptominisat5,UNSAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.xor_recovery_off.log,,,2.65625,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010136457975022495,9,4,cryptominisat5,UNSAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.xor_recovery_on.log,,,2.640625,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.009564250009134412,9,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.gaussian_off.log,,,2.65625,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.010039333952590823,9,4,cryptominisat5,UNSAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.gaussian_on.log,,,2.65625,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.009627958002965897,9,4,cryptominisat5,UNSAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.xor_and_gaussian_off.log,,,2.671875,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.011946166981942952,9,4,cryptominisat5,UNSAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,30.0,True,41.0,UNSAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s9.u.cryptominisat5.xor_and_gaussian_on.log,,,2.65625,136,40,,unavailable_for_solver,0,381.0,,20,layer_b_heterogeneous_tseitin.n4.s9.u,0.009765417024027556,9,4,cryptominisat5,UNSAT,False,False
